[adb-backup-enabled] [file] [low] /app/decompiled_native_leak/AndroidManifest.xml
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintTableLayout.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidget$1.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidget$ContentAlignment.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidget$DimensionBehaviour.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidget.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidgetContainer$2.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidgetContainer.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Guideline$1.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Guideline.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Optimizer.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Rectangle.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Snapshot$Connection.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Snapshot.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Solvable.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/WidgetContainer.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/BuildConfig.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/MainActivity.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$attr.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$color.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$id.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$layout.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$mipmap.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$string.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$style.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$styleable.smali
[android-path-traversal] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R.smali
[android-sdk-version-misconfiguration] [file] [medium] /app/decompiled_native_leak/res/values/public.xml
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/BuildConfig.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintLayout$LayoutParams.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintLayout.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintSet$1.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintSet$Constraint.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintSet.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/Guideline.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/R$attr.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/R$id.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/R$styleable.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/R.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/Amount.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/ArrayBackedVariables.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/ArrayLinkedVariables.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/ArrayRow.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/Cache.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/EquationCreation.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/EquationVariable.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/LinearEquation$1.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/LinearEquation$Type.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/LinearEquation.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/LinearSystem.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/LinkedVariables$Link.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/LinkedVariables.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/Pools$Pool.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/Pools$SimplePool.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/Pools.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/SolverVariable$1.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/SolverVariable$Link.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/SolverVariable$Strength.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/SolverVariable$Type.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/SolverVariable.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Animator$Frame.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Animator.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConnectionCandidate.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintAnchor$1.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintAnchor$ConnectionType.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintAnchor$Strength.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintAnchor$Type.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintAnchor.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintHorizontalLayout.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintTableLayout$HorizontalSlice.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintTableLayout$VerticalSlice.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintTableLayout.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidget$1.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidget$ContentAlignment.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidget$DimensionBehaviour.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidget.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidgetContainer$2.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidgetContainer.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Guideline$1.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Guideline.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Optimizer.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Rectangle.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Snapshot$Connection.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Snapshot.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Solvable.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/WidgetContainer.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/BuildConfig.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/MainActivity.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$attr.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$color.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$id.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$layout.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$mipmap.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$string.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$style.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R$styleable.smali
[android-smali-broadcast-receiver-strict] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/R.smali
[android-smali-command-execution-strict] [file] [critical] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintSet.smali
[android-smali-command-execution-strict] [file] [critical] /app/decompiled_native_leak/smali/android/support/constraint/solver/ArrayBackedVariables.smali
[android-smali-command-execution-strict] [file] [critical] /app/decompiled_native_leak/smali/android/support/constraint/solver/LinearSystem.smali
[android-smali-command-execution-strict] [file] [critical] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidget.smali
[android-smali-command-execution-strict] [file] [critical] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Guideline.smali
[android-smali-command-execution-strict] [file] [critical] /app/decompiled_native_leak/smali/org/arguslab/native_leak/MainActivity.smali
[android-smali-dangerous-api] [file] [high] /app/decompiled_native_leak/smali/org/arguslab/native_leak/MainActivity.smali
[android-smali-exposed-jni] [file] [medium] /app/decompiled_native_leak/smali/org/arguslab/native_leak/MainActivity.smali
[android-smali-log-injection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintLayout$LayoutParams.smali
[android-smali-log-injection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintSet.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintLayout$LayoutParams.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintSet.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/Amount.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/ArrayBackedVariables.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/ArrayLinkedVariables.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/EquationVariable.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/LinearEquation$Type.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/LinearEquation.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/LinearSystem.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/LinkedVariables.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/Pools$SimplePool.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/SolverVariable$Type.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Animator$Frame.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintAnchor.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintTableLayout.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidget$ContentAlignment.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidget$DimensionBehaviour.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/ConstraintWidgetContainer.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/WidgetContainer.smali
[android-smali-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/org/arguslab/native_leak/MainActivity.smali
[android-smali-os-command-injection-strict] [file] [critical] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintSet.smali
[android-weak-prng-seed] [file] [high] /app/decompiled_native_leak/smali/android/support/constraint/solver/widgets/Animator.smali
[android-xor-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintLayout$LayoutParams.smali
[android-xor-obfuscation-detection] [file] [medium] /app/decompiled_native_leak/smali/android/support/constraint/ConstraintSet.smali

